General Input/Output section (file.cio):                                        
8/10/2023 12:00:00 AM ARCGIS-SWAT interface AV                                  
                                                                                


 Year  Day Step  FLOWm^3/s    SEDmg/L   ORGNmg/L   ORGPmg/L    NO3mg/L    NH3mg/L    NO2mg/L   MINPmg/L   CBODmg/L  DISOXmg/L   CHLAug/L SOLPSTmg/L SORPSTmg/L  BACTPct/L BACTLPct/LCMETAL1mg/LCMETAL2mg/LCMETAL3mg/L   TEMPdegC
 2013    1      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013    2      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013    3      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013    4      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013    5      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013    6      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013    7      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013    8      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013    9      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013   10      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013   11      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013   12      0  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 2013   13      0  0.142E-05  0.610E-02  0.281E-04  0.721E-04  0.420E-02  0.366E-01  0.000E+00  0.108E-03  0.000E+00  0.980E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.156E+02
 2013   14      0  0.316E-05  0.275E-02  0.140E-04  0.379E-04  0.641E-02  0.211E-01  0.000E+00  0.499E-04  0.000E+00  0.117E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.792E+01
 2013   15      0  0.458E-05  0.190E-02  0.101E-04  0.290E-04  0.825E-02  0.940E-02  0.000E+00  0.334E-04  0.000E+00  0.141E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.102E+01
 2013   16      0  0.586E-05  0.148E-02  0.791E-05  0.228E-04  0.976E-02  0.800E-02  0.000E+00  0.256E-04  0.000E+00  0.136E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.249E+01
 2013   17      0  0.758E-05  0.115E-02  0.658E-05  0.191E-04  0.110E-01  0.722E-02  0.000E+00  0.211E-04  0.000E+00  0.131E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.376E+01
 2013   18      0  0.870E-05  0.998E-03  0.573E-05  0.167E-04  0.120E-01  0.594E-02  0.000E+00  0.182E-04  0.000E+00  0.133E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.313E+01
 2013   19      0  0.997E-05  0.872E-03  0.512E-05  0.150E-04  0.128E-01  0.505E-02  0.000E+00  0.161E-04  0.000E+00  0.135E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.252E+01
 2013   20      0  0.108E-04  0.807E-03  0.463E-05  0.135E-04  0.134E-01  0.635E-02  0.000E+00  0.146E-04  0.000E+00  0.120E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.710E+01
 2013   21      0  0.116E-04  0.752E-03  0.433E-05  0.127E-04  0.139E-01  0.386E-02  0.000E+00  0.135E-04  0.000E+00  0.140E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.125E+01
 2013   22      0  0.125E-04  0.694E-03  0.406E-05  0.120E-04  0.142E-01  0.332E-02  0.000E+00  0.126E-04  0.000E+00  0.145E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.396E+01
 2013   23      0  0.135E-04  0.642E-03  0.384E-05  0.113E-04  0.144E-01  0.313E-02  0.000E+00  0.119E-04  0.000E+00  0.145E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.501E+01
 2013   24      0  0.143E-04  0.609E-03  0.366E-05  0.108E-04  0.145E-01  0.298E-02  0.000E+00  0.113E-04  0.000E+00  0.145E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.310E+01
 2013   25      0  0.147E-04  0.591E-03  0.351E-05  0.104E-04  0.146E-01  0.286E-02  0.000E+00  0.109E-04  0.000E+00  0.145E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.310E+01
 2013   26      0  0.153E-04  0.569E-03  0.339E-05  0.100E-04  0.146E-01  0.276E-02  0.000E+00  0.105E-04  0.000E+00  0.145E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.400E+00
 2013   27      0  0.159E-04  0.548E-03  0.330E-05  0.976E-05  0.145E-01  0.268E-02  0.000E+00  0.102E-04  0.000E+00  0.145E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.250E-01
 2013   28      0  0.163E-04  0.532E-03  0.321E-05  0.952E-05  0.144E-01  0.261E-02  0.000E+00  0.991E-05  0.000E+00  0.145E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.506E+00
 2013   29      0  0.170E-04  0.513E-03  0.305E-05  0.898E-05  0.146E-01  0.549E-02  0.000E+00  0.954E-05  0.000E+00  0.109E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.110E+02
 2013   30      0  0.175E-04  0.497E-03  0.290E-05  0.851E-05  0.151E-01  0.696E-02  0.000E+00  0.912E-05  0.000E+00  0.993E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.150E+02
 2013   31      0  0.185E-04  0.470E-03  0.281E-05  0.831E-05  0.157E-01  0.390E-02  0.000E+00  0.872E-05  0.000E+00  0.119E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.751E+01
 2013   32      0  0.191E-04  0.456E-03  0.273E-05  0.811E-05  0.161E-01  0.221E-02  0.000E+00  0.840E-05  0.000E+00  0.145E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.186E+01
 2013   33      0  0.198E-04  0.439E-03  0.265E-05  0.786E-05  0.163E-01  0.214E-02  0.000E+00  0.813E-05  0.000E+00  0.145E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.438E+01
